401 	 Q0 	 FBIS3-18024          	 0       	 1,922.7993 	 lucene
421 	 Q0 	 FBIS3-16235          	 580     	 2,661.3669 	 lucene
421 	 Q0 	 FR940607-0-00038     	 581     	 2,660.8391 	 lucene
421 	 Q0 	 FR940830-2-00148     	 582     	 2,660.4141 	 lucene
421 	 Q0 	 FR940721-2-00111     	 583     	 2,659.4409 	 lucene
421 	 Q0 	 FR940216-0-00008     	 584     	 2,659.1316 	 lucene
421 	 Q0 	 FT931-11293          	 585     	 2,657.4880 	 lucene
421 	 Q0 	 FBIS4-68625          	 586     	 2,656.8953 	 lucene
421 	 Q0 	 FR940822-1-00040     	 587     	 2,656.7537 	 lucene
421 	 Q0 	 FBIS4-31590          	 588     	 2,655.8037 	 lucene
421 	 Q0 	 FR940419-0-00120     	 589     	 2,655.7739 	 lucene
421 	 Q0 	 FT933-8032           	 590     	 2,655.5764 	 lucene
421 	 Q0 	 FBIS4-45601          	 591     	 2,655.1938 	 lucene
421 	 Q0 	 FBIS4-50989          	 592     	 2,655.1938 	 lucene
421 	 Q0 	 FBIS4-45678          	 593     	 2,651.9497 	 lucene
421 	 Q0 	 FBIS4-54414          	 594     	 2,651.9497 	 lucene
421 	 Q0 	 FR940323-2-00122     	 595     	 2,648.4531 	 lucene
421 	 Q0 	 LA042590-0106        	 596     	 2,645.7239 	 lucene
421 	 Q0 	 LA120790-0023        	 597     	 2,645.5945 	 lucene
421 	 Q0 	 FBIS3-41894          	 598     	 2,644.2769 	 lucene
421 	 Q0 	 FT922-4930           	 599     	 2,642.5708 	 lucene
421 	 Q0 	 FR940406-2-00178     	 600     	 2,641.1895 	 lucene
421 	 Q0 	 FR941007-0-00057     	 601     	 2,641.0959 	 lucene
421 	 Q0 	 FBIS4-21668          	 602     	 2,640.9014 	 lucene
421 	 Q0 	 FT932-8728           	 603     	 2,639.4155 	 lucene
421 	 Q0 	 FR940223-1-00063     	 604     	 2,639.2642 	 lucene
421 	 Q0 	 LA090990-0137        	 605     	 2,639.1128 	 lucene
421 	 Q0 	 FR940728-0-00052     	 606     	 2,638.7126 	 lucene
421 	 Q0 	 FBIS3-5118           	 607     	 2,636.9539 	 lucene
421 	 Q0 	 FR940505-1-00265     	 608     	 2,635.7139 	 lucene
421 	 Q0 	 FR940511-1-00091     	 609     	 2,634.5837 	 lucene
421 	 Q0 	 FR940810-0-00265     	 610     	 2,634.2441 	 lucene
421 	 Q0 	 LA031989-0179        	 611     	 2,628.2212 	 lucene
421 	 Q0 	 FT921-1789           	 612     	 2,626.1946 	 lucene
421 	 Q0 	 FR940104-0-00053     	 613     	 2,626.1216 	 lucene
421 	 Q0 	 FBIS4-67374          	 614     	 2,626.0708 	 lucene
421 	 Q0 	 FR941220-2-00022     	 615     	 2,624.8813 	 lucene
421 	 Q0 	 FT924-12537          	 616     	 2,624.5647 	 lucene
421 	 Q0 	 FR941222-1-00072     	 617     	 2,623.8364 	 lucene
421 	 Q0 	 FR940919-0-00110     	 618     	 2,622.9211 	 lucene
421 	 Q0 	 FR940902-2-00026     	 619     	 2,622.6951 	 lucene
421 	 Q0 	 LA100290-0022        	 620     	 2,622.1689 	 lucene
421 	 Q0 	 FR940630-2-00014     	 621     	 2,620.5090 	 lucene
421 	 Q0 	 FT944-9444           	 622     	 2,619.7019 	 lucene
421 	 Q0 	 FR941206-0-00178     	 623     	 2,619.6526 	 lucene
421 	 Q0 	 LA050490-0087        	 624     	 2,619.0417 	 lucene
421 	 Q0 	 FT923-15228          	 625     	 2,618.4441 	 lucene
421 	 Q0 	 FR940916-2-00021     	 626     	 2,617.8022 	 lucene
421 	 Q0 	 FT932-13969          	 627     	 2,617.6475 	 lucene
421 	 Q0 	 FT923-12727          	 628     	 2,617.4534 	 lucene
421 	 Q0 	 FR940617-0-00091     	 629     	 2,616.1313 	 lucene
421 	 Q0 	 FR941206-0-00189     	 630     	 2,613.6980 	 lucene
421 	 Q0 	 FT941-12775          	 631     	 2,612.1328 	 lucene
421 	 Q0 	 FT943-8765           	 632     	 2,611.5364 	 lucene
421 	 Q0 	 FR940830-1-00069     	 633     	 2,607.8977 	 lucene
421 	 Q0 	 LA101289-0013        	 634     	 2,607.8804 	 lucene
421 	 Q0 	 FT933-16534          	 635     	 2,606.6741 	 lucene
421 	 Q0 	 FBIS3-22300          	 636     	 2,606.2974 	 lucene
421 	 Q0 	 FR940728-0-00055     	 637     	 2,605.6741 	 lucene
421 	 Q0 	 FR941222-1-00067     	 638     	 2,605.3687 	 lucene
421 	 Q0 	 FT943-7874           	 639     	 2,604.9551 	 lucene
421 	 Q0 	 FBIS4-45776          	 640     	 2,604.6211 	 lucene
421 	 Q0 	 LA112989-0057        	 641     	 2,604.5251 	 lucene
421 	 Q0 	 FR941011-2-00111     	 642     	 2,603.6521 	 lucene
421 	 Q0 	 LA031289-0038        	 643     	 2,603.1416 	 lucene
421 	 Q0 	 LA072490-0132        	 644     	 2,603.0947 	 lucene
421 	 Q0 	 LA123189-0021        	 645     	 2,602.1755 	 lucene
421 	 Q0 	 FR940613-2-00085     	 646     	 2,602.0669 	 lucene
421 	 Q0 	 FBIS3-41565          	 647     	 2,601.9077 	 lucene
421 	 Q0 	 FBIS4-45685          	 648     	 2,601.0417 	 lucene
421 	 Q0 	 FBIS4-45686          	 649     	 2,601.0417 	 lucene
421 	 Q0 	 FBIS4-38660          	 650     	 2,601.0417 	 lucene
421 	 Q0 	 FT934-6841           	 651     	 2,600.8081 	 lucene
421 	 Q0 	 FR940511-1-00096     	 652     	 2,600.3960 	 lucene
421 	 Q0 	 FT923-288            	 653     	 2,599.2207 	 lucene
421 	 Q0 	 FBIS4-67576          	 654     	 2,598.5811 	 lucene
421 	 Q0 	 FBIS3-41493          	 655     	 2,597.6738 	 lucene
421 	 Q0 	 FR940304-0-00130     	 656     	 2,597.0222 	 lucene
421 	 Q0 	 FT933-15433          	 657     	 2,595.4924 	 lucene
421 	 Q0 	 FBIS3-18623          	 658     	 2,594.7666 	 lucene
421 	 Q0 	 FBIS3-22365          	 659     	 2,594.7666 	 lucene
421 	 Q0 	 FR940223-0-00045     	 660     	 2,590.9937 	 lucene
421 	 Q0 	 FR940620-2-00059     	 661     	 2,590.4504 	 lucene
421 	 Q0 	 FR941206-0-00157     	 662     	 2,590.1252 	 lucene
421 	 Q0 	 LA082589-0057        	 663     	 2,589.4990 	 lucene
421 	 Q0 	 LA060289-0121        	 664     	 2,588.5422 	 lucene
421 	 Q0 	 FBIS3-41469          	 665     	 2,588.3691 	 lucene
421 	 Q0 	 FBIS3-56594          	 666     	 2,588.3691 	 lucene
421 	 Q0 	 FT943-6546           	 667     	 2,587.8706 	 lucene
421 	 Q0 	 FBIS4-60846          	 668     	 2,587.8091 	 lucene
421 	 Q0 	 FBIS4-67501          	 669     	 2,587.8091 	 lucene
421 	 Q0 	 FR940505-1-00384     	 670     	 2,587.6218 	 lucene
421 	 Q0 	 FR941202-2-00208     	 671     	 2,586.9580 	 lucene
421 	 Q0 	 FR941206-0-00152     	 672     	 2,586.8357 	 lucene
421 	 Q0 	 FR940106-1-00018     	 673     	 2,584.8350 	 lucene
421 	 Q0 	 FBIS3-22780          	 674     	 2,584.1650 	 lucene
421 	 Q0 	 FBIS3-22216          	 675     	 2,584.1650 	 lucene
421 	 Q0 	 FT942-11751          	 676     	 2,584.0342 	 lucene
421 	 Q0 	 LA052489-0007        	 677     	 2,583.5151 	 lucene
421 	 Q0 	 FT923-7669           	 678     	 2,583.0615 	 lucene
421 	 Q0 	 FBIS4-67524          	 679     	 2,582.7439 	 lucene
421 	 Q0 	 FBIS4-45808          	 680     	 2,582.7056 	 lucene
421 	 Q0 	 FBIS4-64332          	 681     	 2,580.6279 	 lucene
421 	 Q0 	 FT931-14481          	 682     	 2,580.0835 	 lucene
421 	 Q0 	 FR940920-1-00054     	 683     	 2,580.0596 	 lucene
421 	 Q0 	 FBIS4-21552          	 684     	 2,579.5701 	 lucene
421 	 Q0 	 FT943-13338          	 685     	 2,579.4817 	 lucene
421 	 Q0 	 FBIS3-60296          	 686     	 2,579.1711 	 lucene
421 	 Q0 	 FBIS4-46028          	 687     	 2,577.1086 	 lucene
421 	 Q0 	 FBIS4-63989          	 688     	 2,577.1086 	 lucene
421 	 Q0 	 FT941-1664           	 689     	 2,575.9197 	 lucene
421 	 Q0 	 FBIS3-22193          	 690     	 2,575.9136 	 lucene
421 	 Q0 	 FR940810-0-00314     	 691     	 2,575.8250 	 lucene
421 	 Q0 	 FR941222-1-00023     	 692     	 2,574.6543 	 lucene
421 	 Q0 	 FR940727-1-00049     	 693     	 2,572.4094 	 lucene
421 	 Q0 	 FT944-6263           	 694     	 2,572.2402 	 lucene
421 	 Q0 	 FR941222-0-00095     	 695     	 2,570.9895 	 lucene
421 	 Q0 	 FT921-10819          	 696     	 2,570.9646 	 lucene
421 	 Q0 	 FR940414-2-00079     	 697     	 2,570.6418 	 lucene
421 	 Q0 	 FBIS4-45649          	 698     	 2,570.0420 	 lucene
421 	 Q0 	 FBIS4-5207           	 699     	 2,568.9629 	 lucene
421 	 Q0 	 LA061789-0084        	 700     	 2,568.9617 	 lucene
421 	 Q0 	 FR940919-0-00074     	 701     	 2,566.3481 	 lucene
421 	 Q0 	 LA040890-0161        	 702     	 2,564.9819 	 lucene
421 	 Q0 	 FR941222-1-00022     	 703     	 2,563.7095 	 lucene
421 	 Q0 	 LA030789-0064        	 704     	 2,562.9136 	 lucene
421 	 Q0 	 FBIS4-67533          	 705     	 2,562.2119 	 lucene
421 	 Q0 	 FT923-1895           	 706     	 2,560.6843 	 lucene
421 	 Q0 	 FBIS4-45763          	 707     	 2,559.8228 	 lucene
421 	 Q0 	 FR940118-1-00039     	 708     	 2,559.3472 	 lucene
421 	 Q0 	 FBIS3-5119           	 709     	 2,559.0862 	 lucene
421 	 Q0 	 FBIS4-21435          	 710     	 2,556.5684 	 lucene
421 	 Q0 	 FBIS3-40486          	 711     	 2,554.6826 	 lucene
421 	 Q0 	 FR941116-1-00019     	 712     	 2,554.3540 	 lucene
421 	 Q0 	 FR940613-0-00151     	 713     	 2,552.4443 	 lucene
421 	 Q0 	 FBIS3-19104          	 714     	 2,550.9258 	 lucene
421 	 Q0 	 LA052590-0020        	 715     	 2,550.7261 	 lucene
421 	 Q0 	 FBIS3-7193           	 716     	 2,549.2397 	 lucene
421 	 Q0 	 FBIS3-21073          	 717     	 2,547.9365 	 lucene
421 	 Q0 	 FBIS4-21553          	 718     	 2,547.4961 	 lucene
421 	 Q0 	 FT921-2182           	 719     	 2,546.8188 	 lucene
421 	 Q0 	 FT932-5335           	 720     	 2,546.7014 	 lucene
421 	 Q0 	 FR941013-1-00065     	 721     	 2,546.2268 	 lucene
421 	 Q0 	 FR940919-0-00076     	 722     	 2,546.2080 	 lucene
421 	 Q0 	 LA060289-0133        	 723     	 2,546.0151 	 lucene
421 	 Q0 	 FBIS3-22228          	 724     	 2,545.3462 	 lucene
421 	 Q0 	 FBIS4-67375          	 725     	 2,544.4331 	 lucene
421 	 Q0 	 FR940617-0-00090     	 726     	 2,543.8110 	 lucene
421 	 Q0 	 FT923-6475           	 727     	 2,543.3472 	 lucene
421 	 Q0 	 FBIS4-64603          	 728     	 2,543.2864 	 lucene
421 	 Q0 	 FR941206-0-00155     	 729     	 2,542.5498 	 lucene
421 	 Q0 	 FBIS4-44724          	 730     	 2,541.5222 	 lucene
421 	 Q0 	 FR941206-0-00156     	 731     	 2,538.3860 	 lucene
421 	 Q0 	 LA080389-0019        	 732     	 2,537.4363 	 lucene
421 	 Q0 	 FT922-14657          	 733     	 2,536.7078 	 lucene
421 	 Q0 	 FR940118-1-00044     	 734     	 2,536.6104 	 lucene
421 	 Q0 	 LA012589-0028        	 735     	 2,536.2568 	 lucene
421 	 Q0 	 LA070190-0129        	 736     	 2,535.9714 	 lucene
421 	 Q0 	 FBIS3-41466          	 737     	 2,535.6528 	 lucene
421 	 Q0 	 FT934-2087           	 738     	 2,535.3840 	 lucene
421 	 Q0 	 FR940727-1-00033     	 739     	 2,535.3599 	 lucene
421 	 Q0 	 FR940919-0-00111     	 740     	 2,535.1182 	 lucene
421 	 Q0 	 FT944-6146           	 741     	 2,534.6616 	 lucene
421 	 Q0 	 FT923-1237           	 742     	 2,534.0342 	 lucene
421 	 Q0 	 FBIS3-41644          	 743     	 2,532.9070 	 lucene
421 	 Q0 	 FR941005-2-00040     	 744     	 2,532.0754 	 lucene
421 	 Q0 	 FT934-14331          	 745     	 2,531.7214 	 lucene
421 	 Q0 	 FT942-1939           	 746     	 2,530.7986 	 lucene
421 	 Q0 	 FBIS4-21509          	 747     	 2,530.5408 	 lucene
421 	 Q0 	 FBIS4-30587          	 748     	 2,530.0532 	 lucene
421 	 Q0 	 LA080389-0074        	 749     	 2,529.2771 	 lucene
421 	 Q0 	 FR940830-1-00059     	 750     	 2,526.9133 	 lucene
421 	 Q0 	 FBIS3-60302          	 751     	 2,524.8506 	 lucene
421 	 Q0 	 FR940506-2-00134     	 752     	 2,524.8025 	 lucene
421 	 Q0 	 FT934-817            	 753     	 2,524.6602 	 lucene
421 	 Q0 	 LA021989-0054        	 754     	 2,524.5454 	 lucene
421 	 Q0 	 FR940830-1-00086     	 755     	 2,524.5083 	 lucene
421 	 Q0 	 FBIS3-22247          	 756     	 2,524.3367 	 lucene
421 	 Q0 	 FR940811-2-00116     	 757     	 2,522.9299 	 lucene
421 	 Q0 	 FBIS4-67519          	 758     	 2,522.9121 	 lucene
421 	 Q0 	 FBIS4-15085          	 759     	 2,522.8110 	 lucene
421 	 Q0 	 LA050990-0107        	 760     	 2,521.6855 	 lucene
421 	 Q0 	 FR941222-0-00029     	 761     	 2,521.4302 	 lucene
421 	 Q0 	 FT922-2699           	 762     	 2,521.3381 	 lucene
421 	 Q0 	 FR940505-1-00029     	 763     	 2,521.3232 	 lucene
421 	 Q0 	 FR940831-2-00039     	 764     	 2,520.0647 	 lucene
421 	 Q0 	 FBIS4-42203          	 765     	 2,518.8076 	 lucene
421 	 Q0 	 FT941-428            	 766     	 2,518.2239 	 lucene
421 	 Q0 	 FR940728-2-00060     	 767     	 2,517.4822 	 lucene
421 	 Q0 	 FBIS3-21058          	 768     	 2,516.1694 	 lucene
421 	 Q0 	 FBIS3-59622          	 769     	 2,516.1694 	 lucene
421 	 Q0 	 FBIS4-21424          	 770     	 2,515.1248 	 lucene
421 	 Q0 	 LA100489-0157        	 771     	 2,511.5474 	 lucene
421 	 Q0 	 FBIS4-45690          	 772     	 2,511.5251 	 lucene
421 	 Q0 	 FBIS4-65207          	 773     	 2,511.0291 	 lucene
421 	 Q0 	 FBIS4-67523          	 774     	 2,511.0291 	 lucene
421 	 Q0 	 FBIS4-45675          	 775     	 2,510.4546 	 lucene
421 	 Q0 	 FR940428-2-00020     	 776     	 2,509.7288 	 lucene
421 	 Q0 	 FT924-3950           	 777     	 2,509.6602 	 lucene
421 	 Q0 	 LA080289-0080        	 778     	 2,508.5583 	 lucene
421 	 Q0 	 FT921-9103           	 779     	 2,507.7817 	 lucene
421 	 Q0 	 FR940916-0-00018     	 780     	 2,507.3823 	 lucene
421 	 Q0 	 FBIS4-67500          	 781     	 2,506.2002 	 lucene
421 	 Q0 	 FBIS3-60393          	 782     	 2,506.1206 	 lucene
421 	 Q0 	 FBIS4-38865          	 783     	 2,505.1038 	 lucene
421 	 Q0 	 FR940919-0-00117     	 784     	 2,504.8569 	 lucene
421 	 Q0 	 FBIS4-65446          	 785     	 2,503.9807 	 lucene
421 	 Q0 	 FR940831-2-00037     	 786     	 2,503.7192 	 lucene
421 	 Q0 	 FR941206-0-00139     	 787     	 2,502.4985 	 lucene
421 	 Q0 	 LA070189-0005        	 788     	 2,501.5171 	 lucene
421 	 Q0 	 LA040190-0197        	 789     	 2,500.4712 	 lucene
421 	 Q0 	 FR940810-0-00222     	 790     	 2,500.0161 	 lucene
421 	 Q0 	 FBIS3-60250          	 791     	 2,499.6492 	 lucene
421 	 Q0 	 LA040590-0027        	 792     	 2,499.1199 	 lucene
421 	 Q0 	 FR941222-1-00045     	 793     	 2,497.9448 	 lucene
421 	 Q0 	 LA022790-0058        	 794     	 2,497.5415 	 lucene
421 	 Q0 	 FR940830-1-00058     	 795     	 2,496.4729 	 lucene
421 	 Q0 	 FBIS4-21462          	 796     	 2,495.9976 	 lucene
421 	 Q0 	 LA111189-0078        	 797     	 2,495.0525 	 lucene
421 	 Q0 	 FR941222-0-00026     	 798     	 2,495.0056 	 lucene
421 	 Q0 	 FBIS3-36777          	 799     	 2,491.9104 	 lucene
421 	 Q0 	 FR940906-0-00026     	 800     	 2,491.5574 	 lucene
421 	 Q0 	 FT921-12783          	 801     	 2,491.3232 	 lucene
421 	 Q0 	 LA030289-0066        	 802     	 2,490.7559 	 lucene
421 	 Q0 	 FBIS4-26059          	 803     	 2,487.4309 	 lucene
421 	 Q0 	 LA083189-0123        	 804     	 2,485.5642 	 lucene
421 	 Q0 	 LA081789-0111        	 805     	 2,484.8621 	 lucene
421 	 Q0 	 FT922-10234          	 806     	 2,484.2930 	 lucene
421 	 Q0 	 FBIS3-5525           	 807     	 2,482.7388 	 lucene
421 	 Q0 	 FR940920-2-00045     	 808     	 2,481.9495 	 lucene
421 	 Q0 	 FT942-8430           	 809     	 2,480.8633 	 lucene
421 	 Q0 	 FR941013-1-00070     	 810     	 2,480.7344 	 lucene
421 	 Q0 	 FR940721-2-00022     	 811     	 2,480.3555 	 lucene
421 	 Q0 	 FBIS4-16996          	 812     	 2,479.8530 	 lucene
421 	 Q0 	 FBIS3-24025          	 813     	 2,477.2656 	 lucene
421 	 Q0 	 FR940727-1-00035     	 814     	 2,476.2810 	 lucene
421 	 Q0 	 FT944-8324           	 815     	 2,474.7217 	 lucene
421 	 Q0 	 FBIS3-60300          	 816     	 2,474.1499 	 lucene
421 	 Q0 	 FBIS4-42010          	 817     	 2,474.0049 	 lucene
421 	 Q0 	 FBIS4-67454          	 818     	 2,472.9199 	 lucene
421 	 Q0 	 FBIS4-21671          	 819     	 2,471.9353 	 lucene
421 	 Q0 	 FBIS4-15694          	 820     	 2,471.3362 	 lucene
421 	 Q0 	 FR940607-0-00039     	 821     	 2,470.4260 	 lucene
421 	 Q0 	 FBIS4-67571          	 822     	 2,468.3032 	 lucene
421 	 Q0 	 FR941013-1-00085     	 823     	 2,468.0503 	 lucene
421 	 Q0 	 FR940328-2-00024     	 824     	 2,467.6560 	 lucene
421 	 Q0 	 FR940207-1-00068     	 825     	 2,467.4746 	 lucene
421 	 Q0 	 LA081590-0017        	 826     	 2,465.3735 	 lucene
421 	 Q0 	 FT941-6394           	 827     	 2,462.6729 	 lucene
421 	 Q0 	 FR940110-0-00023     	 828     	 2,462.0901 	 lucene
421 	 Q0 	 FBIS4-45628          	 829     	 2,461.8892 	 lucene
421 	 Q0 	 FBIS4-56054          	 830     	 2,461.8892 	 lucene
421 	 Q0 	 FR940511-1-00095     	 831     	 2,460.5076 	 lucene
421 	 Q0 	 LA112290-0095        	 832     	 2,460.3086 	 lucene
421 	 Q0 	 FT911-35             	 833     	 2,459.2031 	 lucene
421 	 Q0 	 FBIS4-62817          	 834     	 2,456.7974 	 lucene
421 	 Q0 	 FR941012-2-00099     	 835     	 2,455.8320 	 lucene
421 	 Q0 	 FR940727-1-00048     	 836     	 2,453.8740 	 lucene
421 	 Q0 	 FR940727-1-00050     	 837     	 2,453.8511 	 lucene
421 	 Q0 	 FT942-17             	 838     	 2,453.1421 	 lucene
421 	 Q0 	 FBIS3-42928          	 839     	 2,453.1257 	 lucene
421 	 Q0 	 FR940810-2-00036     	 840     	 2,452.6953 	 lucene
421 	 Q0 	 FBIS4-45773          	 841     	 2,452.5908 	 lucene
421 	 Q0 	 FR940728-0-00059     	 842     	 2,452.0449 	 lucene
421 	 Q0 	 FBIS4-67368          	 843     	 2,450.9619 	 lucene
421 	 Q0 	 FR941221-1-00034     	 844     	 2,449.7456 	 lucene
421 	 Q0 	 FR941021-1-00023     	 845     	 2,449.3486 	 lucene
421 	 Q0 	 FT942-8291           	 846     	 2,448.6111 	 lucene
421 	 Q0 	 FT942-8491           	 847     	 2,448.4734 	 lucene
421 	 Q0 	 FBIS3-40480          	 848     	 2,447.6252 	 lucene
421 	 Q0 	 FT922-5671           	 849     	 2,447.1541 	 lucene
421 	 Q0 	 FR940819-1-00011     	 850     	 2,445.8601 	 lucene
421 	 Q0 	 FR940511-1-00074     	 851     	 2,443.7009 	 lucene
421 	 Q0 	 FR940721-1-00032     	 852     	 2,443.5571 	 lucene
421 	 Q0 	 LA022289-0113        	 853     	 2,442.8652 	 lucene
421 	 Q0 	 FR940805-2-00132     	 854     	 2,442.7910 	 lucene
421 	 Q0 	 FBIS4-14665          	 855     	 2,442.2834 	 lucene
421 	 Q0 	 FR940822-1-00039     	 856     	 2,441.9968 	 lucene
421 	 Q0 	 LA112490-0151        	 857     	 2,441.2285 	 lucene
421 	 Q0 	 FR940811-0-00037     	 858     	 2,440.5996 	 lucene
421 	 Q0 	 FT941-6303           	 859     	 2,437.8467 	 lucene
421 	 Q0 	 FBIS3-59650          	 860     	 2,436.9395 	 lucene
421 	 Q0 	 FR940919-0-00103     	 861     	 2,436.6836 	 lucene
421 	 Q0 	 FT923-10769          	 862     	 2,436.6169 	 lucene
421 	 Q0 	 FR940919-0-00130     	 863     	 2,436.2571 	 lucene
421 	 Q0 	 FBIS3-41480          	 864     	 2,436.1724 	 lucene
421 	 Q0 	 FBIS3-35611          	 865     	 2,436.1724 	 lucene
421 	 Q0 	 FR940722-1-00023     	 866     	 2,433.1406 	 lucene
421 	 Q0 	 FT944-3042           	 867     	 2,432.1067 	 lucene
421 	 Q0 	 FR940727-1-00045     	 868     	 2,431.5259 	 lucene
421 	 Q0 	 FR940527-2-00049     	 869     	 2,431.4485 	 lucene
421 	 Q0 	 FBIS3-22419          	 870     	 2,431.0400 	 lucene
421 	 Q0 	 FT931-6445           	 871     	 2,430.8535 	 lucene
421 	 Q0 	 FT923-14009          	 872     	 2,429.0481 	 lucene
421 	 Q0 	 FT932-14418          	 873     	 2,428.3877 	 lucene
421 	 Q0 	 FR940323-1-00060     	 874     	 2,428.1726 	 lucene
421 	 Q0 	 FR941222-1-00025     	 875     	 2,428.0198 	 lucene
421 	 Q0 	 FBIS3-41508          	 876     	 2,427.2695 	 lucene
421 	 Q0 	 FT934-16909          	 877     	 2,426.1650 	 lucene
421 	 Q0 	 FR941020-0-00053     	 878     	 2,425.4604 	 lucene
421 	 Q0 	 FBIS3-41896          	 879     	 2,424.6575 	 lucene
421 	 Q0 	 LA022389-0050        	 880     	 2,424.4189 	 lucene
421 	 Q0 	 LA011890-0160        	 881     	 2,424.4189 	 lucene
421 	 Q0 	 FR940208-1-00054     	 882     	 2,423.4058 	 lucene
421 	 Q0 	 FBIS4-21453          	 883     	 2,423.0361 	 lucene
421 	 Q0 	 FBIS4-14459          	 884     	 2,423.0361 	 lucene
421 	 Q0 	 FR940805-0-00052     	 885     	 2,422.2632 	 lucene
421 	 Q0 	 FT922-3674           	 886     	 2,421.6289 	 lucene
421 	 Q0 	 FR941013-1-00069     	 887     	 2,420.9490 	 lucene
421 	 Q0 	 FBIS4-6578           	 888     	 2,420.7996 	 lucene
421 	 Q0 	 FBIS3-21071          	 889     	 2,420.4395 	 lucene
421 	 Q0 	 FBIS3-22242          	 890     	 2,420.4395 	 lucene
421 	 Q0 	 FR941007-0-00053     	 891     	 2,420.3423 	 lucene
421 	 Q0 	 FR940304-0-00128     	 892     	 2,418.9329 	 lucene
421 	 Q0 	 FR940822-0-00077     	 893     	 2,418.9009 	 lucene
421 	 Q0 	 FBIS4-67369          	 894     	 2,418.6152 	 lucene
421 	 Q0 	 FR941206-0-00195     	 895     	 2,418.4846 	 lucene
421 	 Q0 	 FR941013-1-00076     	 896     	 2,417.3926 	 lucene
421 	 Q0 	 FT934-7303           	 897     	 2,417.1614 	 lucene
421 	 Q0 	 FT942-15             	 898     	 2,417.0159 	 lucene
421 	 Q0 	 FT924-8556           	 899     	 2,416.7583 	 lucene
421 	 Q0 	 FR940620-0-00071     	 900     	 2,416.3508 	 lucene
421 	 Q0 	 LA031989-0263        	 901     	 2,416.3333 	 lucene
421 	 Q0 	 FR940830-1-00091     	 902     	 2,415.8047 	 lucene
421 	 Q0 	 FR940428-2-00025     	 903     	 2,415.7014 	 lucene
421 	 Q0 	 FR940720-0-00029     	 904     	 2,415.0864 	 lucene
421 	 Q0 	 FBIS4-21458          	 905     	 2,414.7122 	 lucene
421 	 Q0 	 LA041289-0037        	 906     	 2,413.6431 	 lucene
421 	 Q0 	 FR941222-1-00032     	 907     	 2,412.8542 	 lucene
421 	 Q0 	 FR941221-1-00035     	 908     	 2,411.5842 	 lucene
421 	 Q0 	 FT931-11803          	 909     	 2,411.0442 	 lucene
421 	 Q0 	 FT931-7702           	 910     	 2,410.3450 	 lucene
421 	 Q0 	 FBIS4-67410          	 911     	 2,409.4116 	 lucene
421 	 Q0 	 FBIS4-67515          	 912     	 2,407.2654 	 lucene
421 	 Q0 	 LA081089-0151        	 913     	 2,406.1550 	 lucene
421 	 Q0 	 FBIS4-45799          	 914     	 2,404.9824 	 lucene
421 	 Q0 	 FR941017-2-00036     	 915     	 2,404.1438 	 lucene
